repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
zt706/mxnet_for_ssd,1,0,2021-11-05T15:51:04Z,generative models,Jupyter Notebook,29,547237
royliu3719/spades,2,0,2020-04-19T16:11:50Z,,HTML,46,81129
mereenakkunjumon/proo,0,0,2018-08-03T10:40:18Z,,Jupyter Notebook,17,64528
Benson1223/Swin-Transformer-stas,1,1,2022-01-20T07:54:40Z,,Python,16,2669
matteoferrante/TorVergataExperiments,1,0,2019-12-04T10:17:26Z,Those are my code about learning some modules and methods.,C++,1,24452
LoGunr/BildverarbeitungSoSe20,1,0,2022-05-27T11:40:01Z,,Python,67,1714
JacobJiaqi/Jacob_newgame,2,0,2020-11-22T18:35:26Z,Text to handwriting,Python,3,43513
vltanh/ict2020-dl-hw1,1,0,2022-10-19T01:21:27Z,,Python,29,9663
RiEnRiu/rer_learning_code,1,0,2020-10-28T16:59:51Z,various algorithms from ML,Jupyter Notebook,34,19250
BT-C/MMCV,2,0,2021-08-04T13:34:18Z,,Python,32,6608
JKaplan98/text-to-handwriting-model,0,0,2019-10-25T06:32:17Z,,C++,1,50334
makitayugo/mujoco_irp,1,11,2019-10-27T11:11:26Z,,Jupyter Notebook,2,1590119
pandorica-opens/Machine-Learning,1,0,2022-12-31T07:55:51Z,Сравнение кодов программ на основе алгоритма zhang-shasha,Python,1,1659
aditi-bidgely/Amundsen,2,0,2017-06-04T09:44:47Z,Repo for practise ML using Py,Jupyter Notebook,18,278887
Lumosis/MSRA,2,1,2020-09-30T00:45:03Z,,Jupyter Notebook,28,19817
tintybot/CNN-BiLSTM-Model,2,0,2018-05-02T06:48:40Z,"Project summary for Harvard's AC209b course, Spring 2018.",Jupyter Notebook,23,25616
KirillSozin/CustomPlagiat,1,1,2017-04-24T02:20:42Z,,Python,306,42245
rishuatgithub/MLPy,1,0,2020-10-22T03:19:08Z,,Jupyter Notebook,344,2470
seasonyao/box_embedding_ontology_alignment,1,0,2020-02-14T09:57:47Z,뱃또롱,JavaScript,2,32340
VincentCa/videogeneration,1,580,2018-09-04T07:50:22Z,"ai challenger 2018细粒度情感分类第一名解决方案, A training framework itegrating tensorflow and pytorch",Jupyter Notebook,3011,31012
zoeyangyy/event-extraction,2,1,2023-02-15T07:25:31Z,,Python,2,260192
DristantaNirola/Image-Classification-Tea-Plant-Disease-Classification,5,0,2021-05-21T03:41:54Z,,Python,18,2788
jsnnet/myweb,1,15,2019-07-10T17:02:30Z,CycleGAN based neural network architecture to change the gender of a person’s face,Python,11,3799
chenghuige/wenzheng,1,0,2018-03-11T23:01:09Z,Neural machine translations,Mathematica,12,6728
manasi-sharma/decision-diffuser-updated,1,1,2022-04-16T05:46:39Z,Advanced Neural Network 2022 (XAI 612) Course Assignment,Jupyter Notebook,6,48127
MeoMayBeoU/AI-Mucsin-Gene,1,0,2020-04-07T11:40:42Z,Coursera course by Andrew Ng,Jupyter Notebook,379,126221
nipunmanral/Cross-Domain-Image-Translation-Using-CycleGAN,1,0,2021-10-31T17:16:32Z,,Python,4705,386
orangeGoran/neuralmonkey-experiments,1,1,2021-05-15T13:58:42Z,,Python,3,51
1pha/ann-2022-project,3,35,2021-10-08T14:31:35Z,,Python,4,15560
m2kulkarni/Deeplearning.ai,1,2,2021-10-27T20:24:24Z,Code release for paper Test time Adaptation through Perturbation Robustness,Python,176,27
NNgocHoa2920/Object-Detector-,1,0,2019-11-22T02:03:29Z,ARM NN secure version,C++,123,171845
letsmakeadeal/SinglePersonKeypoints,2,2,2022-04-15T02:44:59Z,Predict Abnormal Chest with Multi-Label Classification on Chest X-rayPredict Abnormal Chest with Multi-Label Classification on Chest X-ray,Jupyter Notebook,120,705384
michelemancusi/LQVAE-separation,30,0,2016-08-15T11:18:59Z,,Python,30,10635
prabhuteja12/pest,3,378,2021-04-30T16:10:45Z,"Code release for ""COTR: Correspondence Transformer for Matching Across Images""(ICCV 2021)",Python,806,17502
nesl/arm-nn-secure-library,4,1,2021-03-18T07:57:10Z,,Jupyter Notebook,100,92473
chonsawat/ChestXray-14,30,2,2020-04-28T17:41:04Z,Forked versions of MultiResUNet and Keras 2.3.1 for making a deep learning model compatible with Dragonfly 4.1,Python,1,13578
zuowang/mxnet,4,0,2019-08-06T17:29:37Z,Sample code that reproduces and helps resolve Guild AI issues,Python,16,348
ubc-vision/COTR,1,0,2021-03-03T12:44:38Z,Modelnya belom akurat bro. cuma project iseng orangnya lagi sibuk kerja + kuliah (belom sempet),JavaScript,4,27389
AleksandrIvchenko/SiriusFaceRec,1,1,2021-01-18T15:21:23Z,Example project with scikit-learn and neptune.,Python,54,4
BraunMichael/MultiResUNet-Keras-Dragonfly4.1,1,2,2019-06-27T18:00:13Z,FYP Disentanglement,Jupyter Notebook,84,698696
guildai/issue-resolution,1,0,2022-06-26T22:19:35Z,,Jupyter Notebook,140,10967
fadhelmurphy/Realtime-streaming-classification,1,0,2021-02-15T12:18:57Z,"This repository contains 2 of my deployed machine learning projects, ""Garbage Classifier"" and ""Grammar Mistakes Detector"".",Jupyter Notebook,165,318428
neptune-ai/tour-scikit-learn,1,0,2021-06-29T17:30:44Z,,Jupyter Notebook,23,1701
WeyShi/FYP-of-Disentanglement,1,2,2017-06-14T07:09:16Z,deep direct methon,Python,4075,594
KKogaa/mrc-task,30,7887,2023-02-12T16:26:27Z,WebUI extension for ControlNet,Python,15,13728
Mostafa-M-Abla/portfolio,2,3,2020-11-18T23:20:32Z,,JavaScript,4120,40592
Galwin14/FINAL-YEAR-PROJECT,1,0,2020-10-30T17:13:30Z,Contains My DL projects,Jupyter Notebook,4,577
yuayi521/deep-direct-regression,1,0,2022-08-10T07:27:09Z,,Python,124,35529
Mikubill/sd-webui-controlnet,1,2,2022-10-23T22:52:20Z,Repository for capstone project,Jupyter Notebook,1287,54940
dbpina/keras-prov,1,0,2021-04-22T12:02:38Z,,Jupyter Notebook,4,991
sujithreddyk/DeepLearning,1,31,2020-09-18T01:59:57Z,"Official repository for ""PAIR: Planning and Iterative Refinement in Pre-trained Transformers for Long Text Generation""",Python,332,298
Adwaver4157/how_to_use_metaworld,1,2,2016-10-26T07:34:38Z,Mxnet in windows is compiled and modified by myself,C++,9,29454
lfunderburk/machine-learning-capstone,1,1,2021-11-02T08:41:20Z,,Python,299,91
kenyo3023/Action_Recognition,1,1,2022-05-27T11:17:59Z,,Python,83,4524
XinyuHua/pair-emnlp2020,1,0,2023-03-02T08:05:10Z,,Python,14,65580
sunshineInmoon/Mxnet-windows,1,0,2022-06-02T09:12:10Z,,Python,122,6094
sosojing/reinforcement-learning-mofan,1,1,2023-02-02T22:39:31Z,Public Python client for WhyLabs API,Python,17,797
liuliu66/pathological_segmentation,2,1,2021-01-15T20:13:02Z,Amine-templated metal/metalloid oxdes,HTML,865,215494
mhh0318/ControlNetDuo,4,2,2015-10-16T02:54:54Z,A package to support neuroscientists in analyzing MEAs.,Jupyter Notebook,4076,64470
fenght96/CTI,1,4,2020-11-02T08:12:59Z,This repository is the official implementation of SAM: Squeeze-and-Mimic Networks for Conditional Visual Driving Policy Learning.,Python,1,1412
whylabs/whylabs-client-python,1,0,2019-06-04T17:28:49Z,,Python,17,97389
qai222/ATMOxide,1,0,2022-11-24T17:39:35Z,,Python,10,56
tbenst/glia,2,1,2020-11-18T20:14:49Z,Training a transformer language model with an augmented dataset. The augmented dataset is generated by extracting knowledge from the wikidata knowledge base. ,Python,4276,2281
twsq/sam-driving,3,10,2018-01-25T08:17:56Z, 머신러닝 프레임워크를 활용한 비교사(Unsupervised) 학습 모델 구현 프로젝트,Python,7,6968
domonic/CS490_DomonicNeal,1,0,2021-11-15T17:12:18Z,,CSS,10,19944
vladnosiv/eng_practices_hse_course,1,1,2017-12-13T09:41:20Z,,Python,1145,3424
rmorain/symbolic_semantic_mem,1,0,2022-08-26T11:03:36Z,,HTML,17,4271
demetoir/ALLGANS,1,0,2021-06-20T08:45:48Z,Official Repository created for Eye Disease Detector of a team from Malineni Lakshmaiah Womens Engineering College.,Jupyter Notebook,13,5046
sy1909/undertheC,1,0,2020-12-23T01:51:49Z,HUAWEI Cloud AI competitions，ModelArts deployments.,Python,3,338
minhlong26052001/fashion_recognition,30,0,2021-07-18T15:13:50Z,,Python,78,10748
StoyanVenDimitrov/BachelorThesis,2,2,2020-07-26T20:02:14Z,"common mark for python, a module that turns your python module into a document in markdown",Python,604,3566
WolodjaZ/SmokeDetectionApp,1,1,2021-11-24T02:19:57Z,ElecDaug: Electromagnetic Data Augmentation for Model Repair based on Metamorphic Relation,Python,3,2184
madblocksgit/eye-disease-detector-mlwec,4,17,2020-03-26T22:00:38Z,,Jupyter Notebook,11,160521
Klawens/HUAWEI-ModelArts,1,0,2021-02-17T20:15:41Z,,Python,1,5798
arian1995/dgl1,1,78,2018-01-23T04:10:30Z,speech-to-text in pytorch,Python,38,268
cmx/cmx-python,3,0,2020-02-19T03:53:50Z,사진을 통한 여행 유형 예측 모델,Jupyter Notebook,19,150504
ehhhhjw/ElecDaug,1,0,2020-07-09T07:43:27Z,,Python,10,630
ignasbra/Bakalaurinis,2,0,2018-02-06T19:23:12Z,,OpenEdge ABL,7,20148
samik1986/ML_Semantic_Segmenation_NMI,1,2,2021-03-28T12:05:50Z,https://imvickykumar999.github.io/hackathon-iot-car-parking/ Realtime Firebase data fetching IOT car parking system https://photos.app.goo.gl/YhqWfpfwqwSHigLWA Home Automation on Google Photos https://photos.app.goo.gl/4xyLyvRvW9BY3UoE6,Jupyter Notebook,369,238023
QingkaiZeng/TriTrain,1,1,2021-03-11T20:23:30Z,,Python,115,5695
ryanleary/patter,1,0,2022-10-07T09:45:40Z,PyTorch model to use genomics for prediction cardiac risk,Jupyter Notebook,3,344
seunghyunshin111/Travel_category_prediction,2,0,2020-07-23T14:13:58Z,,,75,3538436
hrrauf/Structure-Aware-Det-3D,2,1,2021-01-12T03:49:29Z,a many-world task suite,Python,9,10521
senecal-jjs/Hyperspectral,1,0,2019-03-15T18:25:22Z,,Jupyter Notebook,3,542953
imvickykumar999/hackathon-iot-car-parking,5,119,2023-03-02T10:04:28Z,,Python,51,4200
raeinhashemi/ms-lesion-segmentation,1,0,2021-01-07T18:12:24Z,,Jupyter Notebook,1560,111
multimodal-healthcare/genomics,1,1,2021-02-19T08:23:57Z,Vaiga Agri Hackathon Winning App backend code,Python,78,256
jymaalouly/Thesis,1,17,2021-07-19T11:03:37Z,"AI models for automatic job application pipeline (user CV, job description analysis (customized NER/SpaCy) and artificial cover letter generation (trained GPT-2 model) created for Jobzilla project within TechLabs Berlin AI Track programm (03.2021-07.2021).",Jupyter Notebook,524,233
geyang/many-world,1,0,2017-01-14T00:09:39Z,Generating realistic handwriting with Tensorflow,Python,13,36496
samuelsmal/drosophVAE,1,0,2021-12-30T15:49:23Z,"A simple univariate time series analysis tool using streamlit. It compares the results of different approaches like seasonal Holt-Winters, SARIMA and ITSA",Python,18,824
Fannovel16/comfy_controlnet_preprocessors,30,1,2021-05-13T09:18:03Z,,Python,188,13819
priya-singh2411/Cotton-Plant-Disease-Prediction,3,1,2022-04-28T12:51:05Z,,Python,14,48636
allwin-baby/VAIGA-AGRI-HACK-2021,1,0,2019-08-02T19:30:28Z,Python Package to load Google ads API call directly into tensorflow. ,Python,45,23
pandmi/jobzilla_ai,1,5,2021-06-01T02:59:16Z,,Jupyter Notebook,3,5917
MikeHeaton/Handwriting-Generation,1,0,2021-01-10T11:30:19Z,,Kotlin,9,10612
wobiero/SGBV-Time-Series,1,0,2020-09-12T06:08:50Z,This project aims to put the basis of a YOLO-based object detection framework. It then adapts it for the task of traffic light detection.,Python,34,69303
yuki0083/yolov5,2,0,2021-11-20T14:44:36Z,,Python,43,59
Linkerbrain/Continuous-Time-Graphs,4,0,2022-05-23T11:34:16Z,,Python,7,7002
akaashhazarika/tensorflow_module,1,0,2019-08-30T08:55:18Z,“Just for Fun”,Python,2,4000
Xushibo96/dfgx,1,0,2022-01-31T08:17:58Z,,Jupyter Notebook,2,2216
HyeokChan/movie_moa,1,59,2021-08-25T14:08:25Z,"The official repository for our paper ""The Devil is in the Detail: Simple Tricks Improve Systematic Generalization of Transformers"". We significantly improve the systematic generalization of transformer models on a variety of datasets using simple tricks and careful considerations.",Python,8,87
AndreiDob/TrafficLightsYOLO,1,0,2021-11-29T03:11:09Z,,CSS,64,5060
Armandpl/tuatara,30,23982,2020-01-23T18:35:18Z,"DeepSpeed is a deep learning optimization library that makes distributed training and inference easy, efficient, and effective.",Python,4,40074
konyul/actr_fpcdet_rasd3,0,0,2021-06-22T13:18:08Z,1,Python,1,381
kstardust/neptune,7,0,2021-02-13T16:57:41Z,,Python,10,2786
jvkamnani/SarcasticHeadline,1,1,2020-01-25T12:05:58Z,"In MultiCampus, What I Learned",Jupyter Notebook,131,88338
RobertCsordas/transformer_generalization,1,0,2018-06-25T02:54:54Z,,Python,13,1590
gitconnoisseur/ism-ow,30,0,2017-05-23T22:22:08Z,temporary version before merge to main branch,C++,20,16013
microsoft/DeepSpeed,1,2,2021-11-25T16:45:50Z,Code repository for the paper Computer Vision User Entity Behavior Analytics,Python,283,1473
ASguoyue/yolov5-master,30,5,2020-07-14T04:08:29Z,mmcv with AMD ROCM support.,Python,4,5917
norbonorbo/13-02new,1,3,2022-05-01T13:14:31Z,"A Decoder-free Transformer-like Architecture for High-efficiency Single Image Deraining (DFTL).  As a deraining toolbox, it can easily introduce your own methods [Ready to use]. ",Python,295,11447
jglee087/AI-ImageCourse,1,0,2022-01-26T11:58:50Z,vgg16 으로 비트코인의 상승과 하락을 추론,Python,91,7
jihuacao/Putil,8,3,2022-08-29T15:53:29Z,"This repo contains reference implementations, tutorials, samples, and documentation for working with Bosch AIShield",Jupyter Notebook,2,124839
GrassSunFlower/mxnet_tmp,3,15,2021-04-15T15:41:57Z,,Python,80,55
sameerkhanna786/CVUEBA,1,0,2021-02-05T16:31:20Z,,Python,1,42398
AHNU2019/mmcv_ROCM,30,7599,2017-06-13T13:54:19Z,"tensorboard for pytorch (and chainer, mxnet, numpy, ...)",Python,1,5785
XiaoXiao-Woo/derain,1,9,2020-07-12T07:31:57Z,"微博谣言检测, 前端Vue,后端Flask",JavaScript,831,62036
olivyou2/bitcoin-updown-predict,7,6813,2020-04-29T17:16:12Z,"Code for the paper ""Jukebox: A Generative Model for Music""",Python,293,2810
bosch-aisecurity-aishield/Reference-Implementations,0,0,2021-12-03T14:50:22Z,,Python,40,22
MolecularAI/Lib-INVENT-dataset,1,2,2020-08-17T15:31:18Z,Deep learning with tensorflow 2.0,Jupyter Notebook,16,1944501
NetasDev/NetworkTraining,3,73,2019-11-20T05:35:22Z,Official repository of FISR (AAAI 2020). ,Python,677,90315
lanpa/tensorboardX,1,0,2016-07-03T12:36:10Z,a framework improved from Mxnet,C++,1,88787
yonginggg/WeiboRumorClassify_Vue_Flask,1,3,2022-09-19T02:21:16Z,A Tiny repo for solving the Vehicle Speed Estimation (car) problem based on Track 1 - AICity Challenge 2018,Jupyter Notebook,2,171009
openai/jukebox,1,0,2020-05-06T12:50:29Z,classification of feedback and comments i.e whether it is positive negative or neutral and generating corresponding rating on a scale of 5.,Python,126,9
ShawnDong98/WennyEngine,1,1,2020-11-19T21:52:42Z,"conducting the decision tree for capabilities of frameworks, that assist in reproducing results in Machine Learning: wandb, guild.ai and mlflow",Jupyter Notebook,4,2845
udaypratapyati/DeepLearning_With_Tensorflow2,1,0,2018-10-12T21:50:52Z,,JavaScript,733,578
JihyongOh/FISR,2,0,2022-06-22T02:01:41Z,starcraft bot,Python,3,57
Liuxg16/BrainMatrix,1,0,2020-06-07T11:12:17Z,Classifying whether a patient has Covid 19 or not.,Python,12,2930
ewigspace1910/car-velocity-estimation,0,1,2021-04-20T10:54:12Z,Source code for ICWSM 2021 paper Fair Representation Learning for Heterogeneous Information Networks http://www.cse.ust.hk/~zzengae/data/icwsm21-paper.pdf,Python,916,24607
sameerkr1/sentiment_analysis,1,1,2021-07-08T06:56:51Z,,Python,5,1
pandorica-opens/Reproducibility-Tools-in-Machine-Learning,2,0,2020-05-27T01:28:34Z,,Python,3,1595
ianvnaeger/FIND,1,3,2020-06-14T04:00:46Z,Implementation of Speaker Sensitive Response Evaluation Model,Python,11619,13
shishkosv/starcraft-bot,2,0,2020-01-29T15:31:27Z,Final project ideas for ENGG*3130,Jupyter Notebook,152,27103
Saikrishna22/COVID_19-Detection,2,0,2021-02-02T07:51:39Z,Training for Deeplepton outside CMSSW,Python,24,105
ZiqianZENG/Fair_HIN,1,1,2020-09-19T14:25:48Z,,Python,77,6215
staceysv/jigsaw,1,6,2021-03-10T15:59:47Z,Unofficial Pytorch Lightning implementation of Barlow Twins: Self-Supervised Learning via Redundancy Reduction,Python,16,19
Happyandhappy/neptun,1,0,2017-07-07T16:10:35Z,In this repository we try to get the amalgamation script to work to create a working 32-bit libmxnet_predict.so for Android devices,Cuda,5842,12846
NoSyu/SSREM,1,0,2020-11-08T17:19:59Z,Neptune + Mrunner on GCP tutorial,Python,268,2
efaguy27/engg-3130-final,1,0,2022-03-28T21:08:37Z,,Python,106,35957
HephyAnalysisSW/DeepLepton-Training,2,17,2021-08-16T15:53:34Z,Custom ML tracking experiment and debugging tools.,Python,12,2912
forever208/SeeFar,1,0,2021-07-23T01:10:19Z,,Python,4835,111517
srujanreddyj/Amenities-object-Detection,2,0,2020-03-24T17:08:09Z,Neural Network for recognizing ASL alphabet.,Python,37,52
AidenDurrant/BarlowTwins,1,0,2021-01-05T06:57:08Z,,JavaScript,34,20543
HPI-DeepLearning-PlaceRecognizer-SS17/AmalgamationMxnet,3,0,2020-10-25T07:02:02Z,,Java,21,91198
mikipacman/gcp_tutorial,2,0,2023-01-05T04:12:03Z,,Python,3,260552
chrisjihee/DeepKorean,0,0,2020-11-15T20:48:54Z,,Python,5,43345
UETAILab/uetai,3,2,2019-10-11T23:52:27Z,The environment for the ,Python,91,12893
kulkarni-priyanka/Generative-Text-2-Image,1,0,2021-06-26T13:52:17Z,,Python,33,10
designhubarc/ASL-NET,5,49,2021-03-15T10:29:20Z,Model-based reinforcement learning in TensorFlow,Python,1,379
dayu97/Django_DrLink,1,1,2021-07-05T05:17:24Z,,Jupyter Notebook,1,104217
SkellyDev/CouchPotato,2,1,2020-10-10T16:59:58Z,,Python,2,54871
manasi-sharma/language-diffuser,1,0,2019-01-10T01:33:07Z,v0.10.0 to compile,C++,14805,4732
krison44/text2HandWriting,30,11680,2018-04-20T14:49:09Z,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",Python,8,24506
TomaszOdrzygozdz/gym-splendor,1,0,2021-01-07T13:43:21Z,Implementations of NeRF,Python,8,7532
Rakesh678219/friendly-giggle,1,4,2020-06-01T10:32:48Z,Pruning,Python,351,137
Bellman-devs/bellman,4,3,2020-10-20T04:44:56Z,,Jupyter Notebook,572,704022
curtkim/pytorch-first,2,106,2021-03-28T03:11:06Z,Self-Supervised Pillar Motion Learning for Autonomous Driving (CVPR 2021),Python,2,24156
zaidhassanch/PointerNetworks,1,0,2021-07-09T18:33:52Z,,Python,16,44516
withinnoitatpmet/mxnetsource,1,2,2022-01-15T03:17:37Z,个人公共交流深度学习区，请多多指教，从接触python开始便接触其魅力，这里是从毕业设计，到目前公共项目交流区域,Python,1,88231
dmlc/dgl,1,0,2022-09-27T03:08:43Z,,Python,170,503
Riksi/nerf,1,1,2015-01-15T21:21:45Z,A C and C++ navigator using clang,Python,1,164
andrijazz/pruning,1,2,2021-04-23T08:49:54Z,,Python,30,47090
manmeet3/Medical-SSL-SimCLRv2,5,8,2019-03-20T16:15:11Z,WIP: evolutionary explorations of weird machines,Rust,4723,140292
qcraftai/pillar-motion,30,0,2017-01-07T02:20:43Z,,C++,1,13084
kjh29784/kjh29784-Capstone-Design-kjh2017102221,1,0,2021-10-25T13:57:55Z,,Python,300,215732
51lslcscyber/PRcvdeeplearning_execution_lslcyber,1,0,2016-10-26T19:35:54Z,,C++,3,22411
czycurefun/RequirementDependency,8,0,2017-11-21T21:40:24Z,courseware used for Machine learning from Lucas Biewald,Python,76,22949
jdukes/neptune,1,26,2019-11-10T18:42:57Z,"A React/Django web app that converts handwriting to text, using  pre-trained deep learning neural network models (Python/Tensorflow/Keras)",Python,2,73431
ChrisRBXiong/opendebias,2,1,2019-07-06T10:40:08Z,Library for Normalizing Flow in TensorFlow 2.0.  ,Python,11,16786
Alex1114/Data-Science,2,1,2019-12-04T17:26:32Z,fsdl-text-recognizer-project,Jupyter Notebook,3,2662
oblivia-simplex/berbalang,30,0,2021-08-10T07:18:47Z,,Python,124,7462
GrassSunFlower/profile_mxnet,1,0,2021-01-17T16:56:06Z,Natural Language Processing,HTML,124,35813
dicalab-scu/femur-Xray-detection-and-classification,1,4,2020-02-27T21:29:19Z,Generate lyrics with TensorFlow and the Genius API,Python,4,983
xcgoner/ps-mxnet-new,2,21,2021-04-14T09:43:55Z,A collection of Korean Text Datasets ready to use using Tensorflow-Datasets.,Python,3,342
LucasLvbj/ML-Training-Keras,1,7,2020-12-18T10:25:21Z,"My Master Thesis at the ASL supervised by Hermann Blum, Francesco Milano and Dr. Cadena Cesar",Jupyter Notebook,49,290321
