repo_name,number_contributor,number_stars,created_date,description,language,number_commit,sloc
shengqiangzhang/transformer-pointer-generator-for-english-dataset,1,0,2021-08-13T17:45:54Z,,Python,10097,18652
ajayjalluri/FAKE-NEWS-CLASSIFIER,1,0,2020-04-28T01:19:45Z,,Jupyter Notebook,11122,941
dleqhuy/Breast-Cancer,1,0,2022-11-03T11:17:31Z,,Jupyter Notebook,4,53874
robertosemp/tweets_emergency,30,5,2020-12-03T17:47:58Z,Hackathon 2020! Max Archit Zhe,Python,2,100076
roshikdahal/Dog_Cat_ImageClassification,30,0,2021-07-18T15:13:50Z,,Python,161,10748
ray-project/maze-raylit,1,1,2021-04-06T10:54:54Z,An App that can take a picture of a flower and return its name and a short description,Jupyter Notebook,9,51383
arian1995/dgl1,1,0,2020-10-09T03:48:57Z,,Jupyter Notebook,1,14567
mullikine/python,1,0,2023-03-02T08:05:10Z,,Python,35,65580
CormacS/FlowerRecognitionApp,1,0,2022-02-27T07:23:12Z,,HTML,11123,4229
John-p-v1999/Sonnet-generator-final,1,1,2019-08-11T11:47:02Z,Adaptive Multi Column Stacked Sparsed Denoising Autoencoder,Python,9,14738
mhh0318/ControlNetDuo,1,2,2019-07-15T10:26:55Z,Semiconductor data practice for Samsung Electronics,Python,1062,2613
joenvihe/mlops_maas,1,0,2020-10-22T03:19:08Z,,Jupyter Notebook,3,2470
Prayushi9/AMC-SSDA,1,0,2018-01-09T05:57:42Z,,Python,4,10
ydy8989/PHM_Study,3,0,2021-03-16T13:27:43Z,,Jupyter Notebook,6,3291
DristantaNirola/Image-Classification-Tea-Plant-Disease-Classification,1,0,2022-11-12T10:14:35Z,,Jupyter Notebook,70,495
sethah/kaggle_web_traffic,1,0,2021-10-08T15:48:48Z,,Python,61,67581
caiogasparine/azure-data-science-e2e,1,0,2019-08-21T12:05:25Z,,Python,13,27
vikasyetinthala/mlflowapp,1,0,2021-05-15T06:21:07Z,,HTML,84,9174
0xiNach/NLP,0,0,2018-08-03T10:40:18Z,,Jupyter Notebook,638,64528
ShevyMittal-GSLab/Airbnb_Regression,30,11626,2018-04-20T14:49:09Z,"Python package built to ease deep learning on graph, on top of existing DL frameworks.",Python,271,24423
dheeraj198/crop,30,0,2022-03-20T13:16:45Z,,Python,13,15344
JacobJiaqi/Jacob_newgame,7,261,2019-12-19T02:01:19Z,Code for Kaggle and Offline Competitions,Python,2,690
dmlc/dgl,4,2,2020-07-09T21:36:24Z,,Jupyter Notebook,112,10278
KyanChen/ClassificationFramework,1,0,2021-04-20T21:27:39Z,,Python,18,17
nyanp/nyaggle,2,0,2017-12-27T13:09:19Z,"Сравнение производительности Nvidia Jetson TX 2, Nvidia 1080, Nvidia 1060.",HTML,1,20913
wendy-meyer/final_project,1,0,2021-08-13T17:56:47Z,,Python,6,18650
cchalc/mixed-dev-workflow,30,0,2020-12-24T21:56:53Z,,Python,184,105490
kbsoft/jetson_tx_2_test,1,0,2023-01-09T12:57:26Z,The code of the paper - DLSOP: Radio frequency fingerprint extraction with channel second-order pooling,Python,117,21
chankyaajay/Fake-News-Classifier,1,0,2020-09-03T14:05:47Z,A deployed Tensorflow Keras CNN to classify cat and dog images,Python,1418,87919
gaurav274/ray,1,0,2016-10-26T19:35:54Z,,C++,202,22411
ShnDanYao/DLSOP,1,1,2021-01-05T07:08:31Z,,Python,150,19639
kristof-becode/Dog-vs-Cat-CNN-Classifier,1,0,2019-10-30T07:25:52Z,The repository consists of the Applications created by Virtusa using the data as a service from vLife platform.,HTML,16,25025
xcgoner/ps-mxnet-new,1,0,2021-11-20T14:35:57Z,Identifying the types of apples by NN,Jupyter Notebook,160,667
bladesaber/mmcv_py35,0,0,2020-01-21T11:33:11Z,Django web-app which has 4 functionalities to help farmers make informed decisions,HTML,2,24311
Virtusa-vLife/Applications,1,39,2022-03-12T23:57:11Z,An example MLFlow project,Jupyter Notebook,14,2612
kkadowski/AppleRecogn,2,7,2021-08-07T11:53:36Z,Sentiment Analysis on Twitter data using Bernoulli Naïve Bayes,Python,19,4593620
srijan-srivastav/FarmAlert,1,0,2021-01-19T03:39:29Z,,Python,35,165357
noahgift/mlflow-project-best-practices,2,0,2020-06-02T06:19:46Z,Amazon Kindle Store Reviews Analysis,Jupyter Notebook,6,21
SarahHannes/tweet-sentiment,30,1720,2021-01-08T16:05:12Z,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by Deep Learning.",Python,10,44644
neilsahai/Lung-Detection,1,0,2022-05-17T18:05:14Z,My package for the Kaggle competition,Python,393,18
SmartPracticeschool/llSPS-INT-2477-Amazon-Kindle-Store-Reviews-Analysis,1,1,2021-08-08T15:45:25Z,This project provided the trained models for predicting LFER descriptors in our recent research. ,Jupyter Notebook,1,71261
mindee/doctr,0,0,2020-08-18T08:34:31Z,,Python,1560,86879
scameronp/taxi-fare-model,4,1,2021-03-23T04:27:58Z,Created for LOC 3.0 Hackathon,JavaScript,9,21021
cwrukaizhang/LFERsPredictor,1,0,2021-11-16T13:44:43Z,packaged ML project for the NY taxi fare prediction dataset from Kaggle,Python,9,12
Chico339/model_image,1,0,2020-11-04T10:02:24Z,,Python,1,3
jazibdawre/Travel-Buddy,1,9,2021-11-29T15:53:22Z,A static analysis tool to detect test data leakage in Python notebooks,Python,1,343
mberneaud/TaxiFareModel,1,0,2021-08-03T20:57:54Z,,Python,2,1267
Charlestng/mlflow_keras_solution,1,0,2022-01-31T08:17:58Z,,Jupyter Notebook,4,2216
malusamayo/py-analysis,2,0,2021-05-29T19:04:42Z,,Python,1,2961
ravimandal/DataBricks_Learning,2,22,2018-07-24T21:56:27Z,MLflow samples - deprecated,Python,958,687
jvkamnani/SarcasticHeadline,1,1,2020-04-01T23:15:41Z,Learning and Practice the mlflow,Python,4835,131
AishaGhayas/heroku-deployment,3,7,2019-09-17T03:49:43Z,Today I learn.,Jupyter Notebook,14,85883
amesar/mlflow-fun,1,2,2019-11-01T15:44:35Z,Run DeepRacer Locally,Python,1,179284
cuicaihao/mlflow-demo,1,0,2020-06-07T11:12:17Z,Classifying whether a patient has Covid 19 or not.,Python,41,2930
iimuz/til,1,4,2021-02-27T16:55:21Z,Generating forests on satellite images,Python,61,6549
ggiallo28/aws-deepracer-local,1,0,2021-06-21T18:14:21Z,,Python,109,64
Saikrishna22/COVID_19-Detection,1,0,2023-03-01T15:27:40Z,,Python,3,15394
jadalmiro/aws_sagemaker,1,0,2021-07-27T15:29:24Z,add paddle backend to dgl,Python,11,132
IgorHoholko/satellite_forests_generation,2,0,2021-01-19T15:59:34Z,,HTML,28,375
VisiumCH/metro-dvc-demo,1,0,2021-12-13T10:22:50Z,,Jupyter Notebook,766,7033
tmaior/xd,2,0,2020-12-20T03:10:50Z,,HTML,1172,965
chfhf/dgl-paddle,1,0,2021-05-10T23:23:55Z,Slightly modified deep learning code examples using keras from Rowel Atienza's book,Python,4,4
falahgs/skin-cancer,1,0,2021-12-29T05:54:30Z,A sarcasm detector based on state of the art NLP techniques. The implementation is based on the Encoder model and incorporates a few variations. The website uses a backend made using FLASK and deployed using Heroku .The readme contains comprehensive details about the project!,Jupyter Notebook,1,53
Shinorbi/Swe_lab,11,0,2021-05-02T15:14:42Z,,Python,4910,79628
ajana13/hackumass-viii,1,0,2020-08-18T08:37:20Z,,Jupyter Notebook,2,14946
jubranakram/deep-learning-keras,30,0,2017-06-05T08:23:48Z,,C++,3,228071
dileepkanumuri/Sentiment-Analysis,1,2,2021-03-09T16:03:07Z,,Python,61,4664
marcgpalmer/azureml-examples,1,0,2021-11-16T13:07:08Z,Taxi Fare Model,Python,3,15
wronnyhuang/sharpcifar,1,0,2018-12-21T21:17:03Z,sharp minima for cifar,Shell,102,25663
RonMcKay/UQGAN,1,6,2022-09-30T17:51:55Z,UQGAN: A Unified Model for Uncertainty Quantification of Deep Classifiers trained via Conditional GANs,Python,624,1316
sisl/AdaptiveStressTestingToolbox,4,34,2018-09-27T22:49:27Z,A toolbox for worst-case validation of autonomous policies,Python,3,82803
akilthms/mlflow-projects-example,1,0,2020-10-13T20:44:30Z,Demonstrate an end-to-end example of mlflow projects,Python,4,8
lqkweb/learnMLflow,1,2,2019-01-17T02:22:29Z,mlflow学习代码,Python,109,195648
n6graham/cpsc_hw4,1,0,2021-03-10T00:13:47Z,,Python,21661,1291
andreybond/skin_cancer_nas,0,0,2021-02-02T08:41:55Z,Skin cancer / lesions classification using CNN (architecture found via DARTS).,Jupyter Notebook,4,221908
huantd/matsml,1,0,2021-08-03T12:35:36Z,Machine learning toolkit for materials science,Python,2,270329
SimiPixel/pool_based_active_learning,1,1,2020-03-03T09:22:48Z,,Python,87,401
leelicent/machine-learning-,30,0,2017-02-13T01:54:07Z,,Python,13,44586
oxwhirl/facmac,1,50,2021-10-25T13:25:28Z,,Python,70,75
PreethiJC/Information-Retrieval,1,9,2017-09-19T08:34:35Z,Assignments,Python,21,46569
ejmichaud/precision-ml,1,10,2021-11-30T00:35:18Z,,Jupyter Notebook,17,4772
jlenaghan/VariousUtils,0,0,2015-05-09T21:19:44Z,,Python,74,152
russDA/DnD_Adventure_Predictor,1,0,2022-01-24T05:23:09Z,Files to scrape Dungeon Master's Guild. An online collection of user-created D&D Adventures.,Python,16,213
soominok/cheese-ai,1,0,2020-10-21T01:13:35Z,Team Project - Cheese Recommend System (Sklearn & Tensorflow & Keras),Jupyter Notebook,1,17040
AshwinBalaji52/Personality-Detection-using-Handwriting,1,1,2021-01-04T18:15:37Z,,Python,3,2957
SebastianMacaluso/Deep-learning_jet-images,1,3,2017-05-29T16:18:43Z,Deep learning and computer vision techniques to identify jet substructure from proton-proton collisions at the Large Hadron Collider,Python,6,37
cheng-01037/Self-supervised-Fewshot-Medical-Image-Segmentation,1,267,2020-09-06T09:32:44Z,[ECCV'20] Self-supervision with Superpixels: Training Few-shot Medical Image Segmentation without Annotation (code&data-processing pipeline),Python,1,2657
2020ai/Tweet_Detective,2,1,2020-11-14T23:48:32Z,"An end-to-end web application using Flask, Docker, and Elastic Beanstalk by scraping tweets and providing in-depth insights about specific businesses that could save business owners hours of tweets reading and analyzing.",CSS,209,22765
criteo/mlflow-yarn,1,8,2020-07-15T15:01:14Z,Backend implementation for running MLFlow projects on Hadoop/YARN.,Python,18,57
bitazaratustra/lewagon_data,1,0,2022-11-17T02:57:40Z,LeWagon data science bootcamp,Jupyter Notebook,151,51613
sunnysuman/LeadScore,1,0,2020-06-13T15:21:15Z,,Python,231,968
yasserglez/kaggle,1,2,2015-11-06T00:24:59Z,Code used in Kaggle competitions,Jupyter Notebook,11,6692
xiat0616/BrainAgeing,2,17,2019-12-12T12:22:34Z,This is the project about simulating the ageing brain.,Python,1,5571
mygesty/house,1,0,2019-04-17T01:59:46Z,craw about 10 housewebsites'information and this data would show in house_django project,Python,1,60
alexpnt/university-site,1,0,2017-06-26T16:37:10Z,Source content of my personal university page,Python,319,34404
romanhahn/mean-dimension,1,0,2021-10-29T12:27:04Z,,Python,3,94
Sivaneshmsc/MixedEmotions,1,2,2018-09-04T06:24:27Z,,Python,12,13138
rainandwind1/mix_policy_base_on_q,1,0,2022-05-22T06:10:00Z,,Python,90,441710
jaimesabalimperial/jaisalab,1,5,2022-06-13T17:44:05Z,,Jupyter Notebook,250,8616
ashwan1/Severstal_steel_defect_detection,0,1,2019-10-24T15:07:45Z,Code for kaggle competition: Severstal steel defect detection 2019,Jupyter Notebook,20,8108
georgedimitriadis/themeaningofbrain,3,3,2016-01-25T11:42:43Z,Python code for analysing Brains (electrophysiology stuff),Python,39,2371
gmum/mlls2015,2,15,2015-05-07T08:37:31Z,Active Learning experiments for Machine Learning in Life Sciences Workshop ECML 2015,Jupyter Notebook,63,4770
Airenn/SVM_Spam,1,0,2021-01-12T13:51:58Z,,Python,5,35037
zwzhzhzhzhzh/GitSync,1,0,2018-01-05T10:42:20Z,For Sync between home and company,Python,42,15521
route2sabya/ecsws_predictorApp,0,0,2018-11-11T10:15:03Z,This app predicts the TB patient case severity for the RNTCP Aasha workers using a trained Random Forest Classifier.,Python,1,85344
Steven-Carter-Data/NLP_Text_Classification,1,0,2021-06-03T15:59:41Z,,Python,78,17
twareproj/tware,0,0,2015-09-15T04:04:52Z,,C++,5,10800
appoll/gh-repo-classifier,4,6,2016-10-16T20:57:52Z,Submission to the InformatiCup2017 classification challenge ,HTML,33,616509
vidushi002/TermPredictionwithUI,1,0,2021-01-11T16:28:28Z,,Python,4,4973
bweber1205/newRepo1,1,0,2021-03-13T10:43:09Z,,Python,4,93
AbdulrahmanQu/MyGraduationProject,1,0,2019-03-04T18:06:48Z,this project done in 2018-05-01,Python,1,145029
omri374/moda,1,33,2018-08-14T20:35:37Z,models and evaluation framework for trending topics detection,Jupyter Notebook,1,13526
MPMG-DCC-UFMG/M03,2,1,2021-04-13T13:29:37Z,Enriquecimento de Dados de Despesas Públicas,Jupyter Notebook,7,56309
undertheseanlp/sentiment,3,17,2017-12-01T03:49:08Z,Vietnamese Sentiment Analysis,Python,443,998259
konradmaklaud20/smiii,1,0,2021-06-21T09:23:26Z,,Python,9,21
licheng5625/coder,2,1,2016-06-13T13:56:29Z,,Python,5,243418
rlworkgroup/dowel,7,28,2019-05-10T02:50:00Z,A little logger for machine learning research,Python,3,83
mahi97/XQMIX,7,5,2020-12-31T11:32:44Z,Extended QMix for playing Multi agent Starcraft II Challenge (SMAC),Python,33,2064
dagrons/inc.pytorch,1,0,2021-10-25T02:40:07Z,my inc learning implementation,Python,1,12
vishalrajpal/ArithmeticProblemSolver,1,0,2016-09-25T21:09:06Z,,Python,2,147775
hirak-saharia/MLFlow-AIOPS,1,1,2022-05-08T07:41:08Z,,Python,2545,13251
hazemalsaied/MWE.Identification,1,0,2019-02-13T11:11:10Z,,Roff,5,873092
jene4ekjene4ek/mlflow,0,0,2020-08-10T12:31:32Z,,Python,46,7420
parkjungkwan/hama-flask-review,1,0,2020-10-12T02:29:47Z,892_4_45,Python,121,7071
ymym3412/Hydra-MLflow-experiment-management,1,13,2020-02-09T04:36:36Z,Experiment management with Hydra and MLflow,Python,49,7
mellome/Deep-Representation-for-KWS-in-Chinese-Handwriting,1,0,2020-09-11T09:35:45Z,Bachelorarbeit,Python,147,23796
ayrna/activations-imagenet,1,0,2021-06-02T10:42:05Z,Activations functions with ImageNet,Python,2,17
shankhsuri/Musical-Instrument-Classification-Project,1,0,2021-04-09T18:26:33Z,,Jupyter Notebook,3439,446
ParCoreLab/SpTRSV_Framework,1,6,2020-08-17T10:15:06Z,The SpTRSV prediction framework is an automated prediction framework for the fastest sparse triangular solve (SpTRSV) algorithm for a given input sparse matrix on a CPU-GPU platform.,C++,4,1187
houcheng/GoogleDictionary,1,5,2015-12-21T13:07:39Z,Sublime google dictionary plugin,Python,5,2064
BigDataSchoolRU/mlops-course,1,0,2022-03-16T09:09:12Z,MlOps course,Jupyter Notebook,4,1034
as2leung/disaster_alerts_classifier_web_app_project,1,0,2021-04-07T22:17:44Z,Web App to classify diaster reponse messages into response categories,Python,5,4997
jacopotagliabue/FREE_7773,2,91,2021-09-10T23:43:24Z,Materials for my 2021 NYU class on NLP and ML Systems (Master of Engineering).,Jupyter Notebook,20,24281
lqiqiqi/SRP_SmartMeter,1,1,2019-08-06T01:14:26Z,,Python,5,4292
Aschente0/scikit-learn-fixes,1,0,2021-04-24T03:04:05Z,,Python,7,17781
Jarvis73/sacred_tools,1,0,2021-08-07T06:37:19Z,Convert FileStorageObserver to MongoObserver in sacred,Python,5,4
ondrejba/action_priors,1,10,2021-01-27T22:49:29Z,"Source code for Action Priors for Large Action Spaces in Robotics. Biza, Wang, Platt, van de Meent, Wong. AAMAS'21.",Python,134,12186
jaekyeom/IBOL,2,25,2021-06-27T10:56:24Z,,Python,24,18879
jgc128/mednli,2,107,2018-08-19T12:17:40Z,MedNLI - A Natural Language Inference Dataset For The Clinical Domain,Python,10,74
fabilies/Project78,1,0,2018-06-15T12:06:08Z,Dept Suggestions,Python,3,156496
prabhatdash/sentiment_analysis,1,0,2020-08-23T09:04:36Z,,Python,9,38545
Hurence/logisland,20,106,2016-02-02T10:27:21Z,"Scalable stream processing platform for advanced realtime analytics on top of Kafka and Spark. LogIsland also supports MQTT and Kafka Streams (Flink being in the roadmap). The platform does complex event processing and is suitable for time series analysis. A large set of valuable ready to use processors, data sources and sinks are available.",Java,1,126099
dongtv2/VTC_PYTHON_04,1,0,2021-08-22T08:37:05Z,AI VTC PYTHON 04,Python,571,205312
boourbon/WebTrafficTimePrediction,1,0,2018-05-15T04:15:03Z,UC Davis EEC289Q final project,Python,3,14
RikoNyberg/matsulm,1,0,2020-06-27T21:53:15Z,Pytorch based Neural Network Language Modeling (NNLM) Toolkit for easier and faster NNLM research and development. Result of my Master's Thesis work.,Python,49,77
KCharoenpitaks/Clone-for-thesis,7,0,2019-10-26T16:20:44Z,,Python,4,333
pnb/fairfs,4,1,2020-08-19T20:03:51Z,,Python,29,1964
amkent5/MachineLearning,1,1,2015-04-20T19:41:01Z,Controlled repository for machine learning projects,Jupyter Notebook,2,552174
gistable/gistable,1,74,2018-02-01T16:19:24Z,GitHub gists and the dockerfiles needed to run them.,Python,4,12235
Curlyhub/REPB,1,0,2022-11-01T18:58:38Z,,Python,662,489
NexlsonSkymind/MLToolsExperiments,1,0,2022-01-05T01:45:54Z,Comparisons between ML Tools ,Python,459,13
o9demoAccount/Mlflow,30,0,2022-11-09T07:55:36Z,,Python,45,80993
hothienlong/classification-server,1,0,2022-01-15T08:44:40Z,,Python,1172,34949
JStephens3141/parroty_,1,0,2022-01-10T01:18:10Z,,Python,1,61518
xurui1217/Pointnet2_PyTorch-master,1,2,2018-11-13T03:34:21Z,Pointnet2_PyTorch-master,Python,7,234
SHRAVANI-PRAJIL/shravani_srisailam,1,0,2020-04-09T15:58:01Z,,Python,305,319
agtaweel/arabic-text-classification,1,4,2019-02-20T02:02:02Z,,Python,11,5
johnnykwwang/GPGPU_Final_Python_CUDA,0,2,2017-06-06T15:42:08Z,"Final Project for GPGPU Programming Course in NTU CSIE, 2017.",Python,7,6784
sepidehhosseinzadeh/mlflow-cpp,1,2,2018-11-17T21:27:07Z,mlflow with cpp api,Makefile,12,41458
xdy970211/piano-music-transcription,1,0,2020-06-14T16:38:57Z,add U-Net+GRU version for the source code of Magenta,Python,81,1424
shapeandshare/anaconda.enterprise.mlflow.plugin.backend,1,0,2023-02-17T00:34:41Z,MLFlow Backend Plugin For The Anaconda Data Science Platform,Python,10,3092
sprakash277/de_ml-cicd-git-action,1,0,2021-10-29T16:13:51Z,,JavaScript,28,13973
j3soon/dfac,1,21,2021-06-11T20:35:33Z,[ICML 2021] DFAC Framework: Factorizing the Value Function via Quantile Mixture for Multi-Agent Distributional Q-Learning,Python,1,1155
mashres15/FakeNewsCapstone,1,1,2018-11-03T19:49:31Z,2018 Capstone Project for Computer Science at Earlham College.,HTML,29,10586
pradeep-dsml/ML-WebApp-deployment-on-Heroku-experimental,1,0,2021-03-14T10:25:02Z,,Python,337,16
IVSR-SET-HUST/drone-coordinator,5,3,2020-08-02T07:40:03Z,,C++,426,310781
kdhyun2/mlflow-test,0,0,2021-12-10T13:37:33Z,,Python,1174,5
rezash121/Data-mining-projects,1,0,2021-09-07T11:43:32Z,,Python,10,735
yassienshaalan/L2RP,1,1,2017-03-17T00:00:21Z,,Python,4,7966
agoel00/polysemy,1,1,2022-10-22T03:50:19Z,,Python,1340,20637
oopil/3D_medical_image_FSS,1,9,2020-10-23T07:22:37Z,,Python,68,145
jocan3/TextKNNPy,1,1,2016-11-15T04:54:32Z,,Python,3,2104
adamcatto/skEDULEarn,1,0,2021-11-03T16:45:48Z,extension of scikit-learn for biomedical test scheduling,Python,5,6834
c-w-m/scikit-learn,30,0,2021-11-10T05:47:56Z,,Python,32,57441
maliha93/Fairness-Analysis-Code,1,2,2021-07-02T05:41:07Z,,Python,2,11558
Brandon233/PINN,1,0,2022-01-03T10:13:06Z,,Python,74,14023
kellyhennigan/cueexp_scripts,1,1,2016-04-05T19:17:21Z,,Python,47,145331
SergioHdezG/garage,30,0,2022-07-20T15:58:48Z,Fork of garage,Python,1,14497
samysellami/Machine-learning,1,0,2020-07-26T12:38:04Z,,Python,8,102667
40104/Scikit-Learn,30,1,2021-12-25T01:10:23Z,,Python,52,57840
blank54/kistec,1,0,2020-01-17T02:55:50Z,,Jupyter Notebook,70,14121
cuicaihao/mlflow-demo,1,1,2020-04-01T23:15:41Z,Learning and Practice the mlflow,Python,2,131
monchewharry/my-manage-tfexampleV2,1,0,2022-04-30T22:09:31Z,,Jupyter Notebook,5,17
mnrozhkov/MLOps-demo-project,1,6,2021-10-08T07:50:36Z,The goal is to test and demonstrate Reproducible Experimentation and Pipeline Automation for a table-based machine learning project.,,16,287
radovicstef/cineast,1,0,2021-10-30T19:10:24Z,,JavaScript,67,12288
Jefferryy/Self-Driving-Cars-SBST,1,1,2020-10-08T05:25:01Z,,Python,22203,1809
moratodpg/marl_struct,2,3,2022-07-03T16:32:14Z,,Python,7,1211
Tanveer81/deep_horizon,2,3,2021-05-07T12:44:44Z,Modeling of Earth’s Radiation Environment.,Python,38,60
mac2bua/mlflow-tutorial-ai-marketplace,3,9,2021-09-29T11:48:36Z,,Jupyter Notebook,284,158
shuimutech/smt-py-admin,1,0,2020-02-28T09:12:21Z,Summer Research Project in Privacy Defense,Jupyter Notebook,8,48934
chai915/srs2019,1,4,2019-03-14T22:04:58Z,A Statistical Learning library for Humans,Python,100,1300
richardtjornhammar/impetuous,1,0,2021-11-29T17:48:26Z,,Jupyter Notebook,1,24009
PRM-Assist/PRM-Assit,3,21,2020-02-03T02:13:13Z,Model-based Trajectory Inference for Single-Cell RNA Sequencing Using Deep Learning with a Mixture Prior,Jupyter Notebook,7,807108
